ID_recipient_account,ID_recipient_country,ID_recipient_subsidiary,ID_recipient_institute,Abroad,SEPA,Causal,Currency,Equivalent_value,Channel,Instant,UserAgent,Timestamp,ID_sender_account,ID_sender_subsidiary,Label_fraud_post
IBAN44665822525171509818,HR,KWZ4T,ZDTF,1,0,Key prevent establish right address box. Town across again case security.,GBP,4883.12,W,0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/60.0.827.0 Safari/534.1",2024/04/20 10:31:50,IBAN88760924751078768053,9DZ3D,1
IBAN48668225050358698850,CI,FD360,K6O5,0,0,Sometimes book begin read decade staff week small. Just low wish certain right brother wonder.,CHF,3332.35,C,1,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/534.46.3 (KHTML, like Gecko) Version/4.1 Safari/534.46.3",2024/05/22 09:42:46,IBAN97953378504310872829,7ZDOX,0
IBAN36481607686591313167,CZ,QBVAL,24PV,0,1,"Fill within money future property population to.
Measure pass time key at ball garden.",JPY,3507.65,C,1,,2024/07/31 17:55:51,IBAN64507319691345219252,YO5Z5,1
IBAN32988078725187455389,AD,2CWM5,GNPA,1,0,Industry analysis interesting tend. Party bank need worker field down.,JPY,3067.53,F,1,,2024/09/04 14:14:56,IBAN10557883686954081353,,1
IBAN90431895108895067669,BR,54D51,IHUP,0,0,Expect throw election compare environmental. Money my we fly. Once risk south campaign four deep. Structure artist explain education.,EUR,7124.66,F,0,Opera/8.40.(Windows NT 6.2; da-DK) Presto/2.9.188 Version/12.00,2024/05/24 17:03:59,IBAN80069487477819745076,ECUQ6,1
IBAN38378952606997005495,PS,XLR3R,LBWS,0,0,Marriage new throughout sing hospital official notice. Radio none population likely eye social various situation.,CHF,5342.98,A,0,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/36.0.814.0 Mobile/96A094 Safari/536.1",2024/08/05 12:57:47,IBAN45918312656046765767,1NTQL,1
IBAN13812150823775441333,AL,MOE6W,,0,1,They company letter skin student even both. Food chair of quite follow idea care such.,USD,7445.18,F,0,Opera/8.83.(Windows NT 10.0; uz-UZ) Presto/2.9.164 Version/11.00,2024/09/11 10:12:47,IBAN25270259207497567094,,0
IBAN71623362579597506727,TN,Q0JRA,XGLE,1,1,Work my member listen management whom. Child card project will child nothing. Dog teach hand culture care capital.,EUR,6417.69,O,0,,2024/02/29 19:09:40,IBAN93951675791034402109,,0
IBAN65932480313269274533,LU,FTBNL,PKEL,1,1,Worker company own manage leg common. She now evening moment now become short stuff.,USD,9002.75,F,1,,2024/05/21 03:01:38,IBAN94212233829738460192,UEZUR,0
IBAN01178477702771423043,VN,KHUCK,M3ZG,0,1,"Medical let support good. Outside describe personal everyone. Customer research ground crime.
Stop center financial around.",USD,1182.57,C,1,,2024/09/04 09:30:03,IBAN58162186121969081810,PY8T7,0
IBAN63227028369268017409,FI,46WBF,C8I1,1,1,Describe eight security everything open. Difference lot major play. Course development here own thus his.,CHF,9142.24,W,0,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; rv:1.9.3.20) Gecko/3015-05-13 20:03:09.601768 Firefox/3.6.19,2024/02/24 07:56:24,IBAN29975578954791708945,K3QKU,0
IBAN01150027946496146159,ZW,N4JDI,LILY,1,1,Where scientist lawyer whether line choose thought. Black change each another small. Science something computer.,CHF,6866.56,C,0,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.1),2024/09/14 07:37:05,IBAN47412851140109885482,2VMBW,1
IBAN01106092112431234359,SY,6QR8Q,,0,1,"Thank culture heart fund accept rate. Feel record travel.
Vote structure herself bank plant. To close environment check air.",GBP,3233.54,A,0,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/45.0.855.0 Mobile/01H547 Safari/536.1",2024/02/24 06:23:51,IBAN58978677235699136778,KBISE,1
IBAN28630399307352852667,LU,L58OY,WIR3,0,1,Third candidate well focus girl huge sometimes. Along what occur happen suffer crime interview. Level brother instead serve maintain image.,GBP,7531.78,C,0,"Mozilla/5.0 (Linux; Android 3.2.2) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/39.0.844.0 Safari/536.1",2024/09/23 05:41:40,IBAN71992702006703176583,CK5ZB,0
IBAN07523255759534414149,BF,,,0,1,Budget between purpose woman. Dinner arm three whole true. Measure where glass this central. Single drug tree.,GBP,3412.56,A,0,,2024/08/19 20:37:01,IBAN22638215991096707828,4VLDN,0
IBAN62471068479359914733,UY,0G68T,AQPU,1,1,Note any plan page half. Guess safe start material young effect attorney mean. Goal poor water about process.,JPY,5613.74,A,0,Opera/9.51.(X11; Linux x86_64; lij-IT) Presto/2.9.166 Version/11.00,2024/10/03 01:41:35,IBAN05236027302039803646,4OSFG,0
IBAN73418610354888770265,ZM,XZTRX,USL1,0,0,Why several how woman wear figure thing. Investment purpose open nation top really not seat. Color dog into job last player.,JPY,4226.41,C,1,Opera/9.53.(X11; Linux x86_64; rw-RW) Presto/2.9.185 Version/12.00,2024/01/08 04:27:25,IBAN40538849726666218387,5LAG0,0
IBAN59826560554215996469,PL,BE44W,I3YI,0,0,Staff nation network hundred never cover main. Product thousand voice ok wrong yes again.,CHF,121.85,O,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_3_5 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/11.7u2346.0 Mobile/56E098 Safari/536.1",2024/03/18 11:51:55,IBAN02282558210604619054,NLB50,0
IBAN63832773113885332056,LR,L0B84,4OG8,1,1,"Almost goal popular would style stuff.
Data need late better everyone raise speak. Establish out environmental condition.",USD,6059.95,C,1,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.0),2024/02/21 15:24:49,IBAN80573836631942758171,,0
IBAN28689923988648776695,ME,QP77F,,0,0,Final pretty with member develop. Hold church year executive term. Reduce hospital or key.,CHF,1314.6,C,1,Opera/9.34.(X11; Linux x86_64; sq-AL) Presto/2.9.187 Version/12.00,2024/01/05 09:09:20,IBAN02780889213542145805,GMQN1,0
IBAN46364889551475587987,EG,OSF5N,0VY3,1,0,Rock suggest draw. Test light cell despite. Alone exactly citizen by interest thank air everyone.,EUR,5546.9,W,1,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_6) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/33.0.802.0 Safari/533.1",2024/07/23 16:39:15,IBAN53896704661627053056,M5SJH,1
IBAN77511374756211723874,SC,7D1Z8,B0A7,1,1,Question country have military especially conference home. Prove modern short after sport.,JPY,3516.41,O,1,,2024/11/03 06:59:58,IBAN32635630229395274201,IUN71,1
IBAN48442079321689646961,BG,3SYFP,8ZXI,0,1,"Evidence return sit office same. Green next work draw TV.
Today probably soon top east attention. Fine finally play interest.",CHF,188.4,C,1,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/49.0.869.0 Safari/536.2",2024/05/12 21:16:33,IBAN89244927838558127824,G6TXS,1
IBAN96783368319723117156,SR,NMGDL,6VJD,1,1,Shake six listen process. Perhaps bring brother our dark audience.,CHF,2856.95,F,0,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ru-RU) AppleWebKit/535.47.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6535.47.7",2024/05/30 15:32:53,IBAN49741193192603334567,PGY9F,1
IBAN03317298150645651688,TL,MLINB,51M5,1,0,Science for man pick long. Tree bit strategy source break office same. Whether poor ahead identify call window practice.,USD,7940.33,A,0,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.4.5 (KHTML, like Gecko) Version/5.0 Safari/534.4.5",2024/04/19 17:21:46,IBAN18644220984828300357,F23E9,0
IBAN81483846686558494479,SN,6VWYF,1J2F,0,0,Price news notice. Teach how kind school. Author interesting live fish mission most investment.,GBP,7480.34,C,0,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/47.0.867.0 Safari/532.1",2024/09/26 11:32:26,IBAN66770564150192267840,MXCZ6,0
IBAN84769941986764816825,NL,XE59T,R7KI,0,1,Military determine entire. Particularly soldier bit before.,CHF,1137.75,F,1,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; si-LK) AppleWebKit/532.20.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6532.20.3",2024/07/01 23:17:47,IBAN50884431785599927786,FH5PZ,1
IBAN18478798573971230506,JM,VZXPB,DQX5,0,0,Should watch into follow. Play speech be condition talk claim. Language see turn voice decision network.,GBP,8165.57,C,0,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_9) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/21.0.870.0 Safari/531.0",2024/07/19 15:37:25,IBAN75769840237487937236,1FJKB,1
IBAN42495537757726523850,AD,,G26U,1,0,Final reveal organization area speak. Window positive others fund.,GBP,5685.9,A,0,"Mozilla/5.0 (Linux; Android 12) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/13.0.837.0 Safari/535.2",2024/03/14 20:12:22,IBAN85345781059451458219,2LIVA,0
IBAN97843220970356718728,CD,DNWGM,1ZKW,0,1,Degree military newspaper at tree. Happen pay item rise morning.,EUR,9299.12,W,1,Opera/9.53.(X11; Linux x86_64; kok-IN) Presto/2.9.186 Version/10.00,2024/07/10 08:01:40,IBAN17788460764685750135,MH3NJ,0
IBAN14834867862871541506,TL,J3IWW,U1U6,0,1,"Five with report choose off three. Deep debate maybe key girl.
President call beyond left. Sense amount rock smile suggest.",CHF,4325.91,W,1,Opera/8.50.(X11; Linux i686; ca-FR) Presto/2.9.173 Version/11.00,2024/11/06 03:22:05,IBAN92275262191148715045,VYPFG,1
IBAN52683700642836760073,QA,UBOS8,C0CO,1,1,Federal soon forget high decide kid lead. Director official different time old.,JPY,2827.87,F,0,,2024/02/16 20:50:35,IBAN99067679761257050941,Q2VU7,1
IBAN83141526053839926450,GB,UCAKZ,8HEB,1,1,Respond region cover must cover enough. Admit network relationship ok for cold. Program let soon simple his.,JPY,681.65,A,0,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_8 rv:6.0; kw-GB) AppleWebKit/533.30.1 (KHTML, like Gecko) Version/5.0.4 Safari/533.30.1",2024/07/06 17:27:33,IBAN88757022762450329918,DR5ZB,1
IBAN03622447499974304901,GQ,JSK51,R5KL,1,0,Agent part administration kid thing attack. Gas card help word.,JPY,8701.89,C,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/26.0.871.0 Mobile/97I905 Safari/534.1",2024/10/28 14:27:08,IBAN16612037817100210349,MAS63,1
IBAN53336262369178971302,AO,NXK76,J2EB,0,0,News trouble those page all you nation director. President but color voice.,CHF,1902.1,O,1,,2024/01/08 21:09:13,IBAN26279342833537406978,IA5TO,1
IBAN89949236481364541594,JP,LYH4W,,1,1,Student unit tax prove short. Successful something two.,EUR,9106.77,O,1,Opera/8.74.(X11; Linux i686; fa-IR) Presto/2.9.185 Version/10.00,2024/05/31 10:51:56,IBAN73806479716544664576,3ERHH,1
IBAN94371570232666643055,KN,HOYQW,BE4G,1,1,Father girl often type. Society point identify result hot day experience. Which tree executive word military out.,USD,9175.02,C,0,,2024/10/16 01:38:34,IBAN95254646455403873037,W97NY,0
IBAN62199069053073375879,FJ,1DIP9,2Z0J,1,0,Technology on owner bad state. My pattern heart kind. Who require magazine rather anyone whom.,USD,9942.95,C,0,Opera/8.19.(Windows 95; wae-CH) Presto/2.9.190 Version/12.00,2024/01/24 03:37:00,IBAN35589398821822910456,48N2M,1
IBAN96686064384302891307,BD,,,0,1,Report story claim speak writer. Week exactly improve a wonder out eat. Candidate then force though.,JPY,7598.13,A,1,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.1),2024/04/07 03:27:25,IBAN15174220138864624418,C260P,1
IBAN73505571956622857204,TZ,4VAB5,O3S0,1,1,Bank field beautiful agency Democrat smile. Give rule carry wish different music about. Sign sport foreign especially.,EUR,6369.13,C,1,Mozilla/5.0 (Windows NT 6.1; sr-ME; rv:1.9.0.20) Gecko/8361-03-12 23:49:07.329224 Firefox/3.8,2024/05/14 13:17:28,IBAN87946491355374522120,,0
IBAN89913569433754156911,KH,,,0,0,"Tough should off show. Its eight step chair director resource.
Become area account. Want own available green education the war toward.",USD,541.06,A,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_4 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/44.0.838.0 Mobile/85P861 Safari/533.0",2024/05/13 01:56:32,IBAN41584396069464315071,0KGZ6,0
IBAN15368061701673808750,PW,KUM3O,T2KX,1,0,Yourself Mrs south response care participant culture eight. Explain sit part pretty.,JPY,2684.37,O,0,Opera/9.75.(Windows NT 5.01; crh-UA) Presto/2.9.171 Version/10.00,2024/09/10 12:06:10,IBAN19977259620353085068,SPT52,1
IBAN81451883948865843639,BR,OTFFN,LV1P,0,0,"Sister century them example general pull floor. About room sure prepare. Part despite plan team.
Official opportunity alone laugh.",GBP,2231.05,A,0,Opera/9.11.(Windows 98; Win 9x 4.90; hsb-DE) Presto/2.9.165 Version/12.00,2024/09/22 17:42:02,IBAN92142591172107527539,UV2F0,0
IBAN94056329111095370341,BF,,,1,1,Together stay network end.,GBP,4751.35,A,1,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/4.1),2024/06/16 10:09:03,IBAN44403651960194247350,Y8G49,0
IBAN67218896715838727113,BS,UY6HJ,YYY7,0,0,Economic sport newspaper director reflect. Her laugh beautiful drug country look shake.,JPY,8641.98,W,0,,2024/10/13 12:02:04,IBAN52319216341372963497,24DXI,1
IBAN02736474617818789857,MZ,2GYJ5,,1,0,It fast participant. Least sense agent.,GBP,9266.15,A,0,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.1),2024/04/25 00:07:50,IBAN68884446869680766196,A3FYC,1
IBAN84054279599220038760,MR,9RI7D,RZZO,0,1,Thought list make read how. Summer exist respond town career parent. Young cell energy. Tough two song international car either story.,GBP,6720.08,A,0,"Mozilla/5.0 (Linux; Android 12.1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/27.0.806.0 Safari/532.0",2024/09/17 09:48:33,IBAN08364485590637806476,COWVK,0
IBAN87973237220776908194,NP,A3DCU,KQ2P,1,0,Federal bar travel design hospital continue. Condition coach return call office service. Discussion test system blue scene.,GBP,528.39,O,0,Mozilla/5.0 (Windows 98; hr-HR; rv:1.9.1.20) Gecko/9225-04-28 00:31:30.872833 Firefox/4.0,2024/06/16 11:25:04,IBAN29628920366590042813,X1O1B,0
IBAN47113120573709974884,UZ,CXA54,ANVM,0,1,Course once language bank world west. Crime man create sure need none according. Board still evidence matter seat whether four.,CHF,3341.16,C,0,,2024/09/29 15:17:50,IBAN68775112543859746656,I6J69,0
IBAN13163988459402562075,PT,Y1XNB,D85M,0,1,Mouth center industry true. Friend building despite this mention especially. East receive young summer authority hour their car.,EUR,6922.85,O,0,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.1),2024/02/21 01:33:39,IBAN86217920517067101887,9XP3N,1
IBAN85423653186564934051,LA,39OGK,CJ60,0,1,Front each market let. Determine sister surface public success. Sound method away number.,GBP,6989.9,C,0,,2024/02/11 02:46:14,IBAN12626355150155886464,6G9PV,1
IBAN62014030762345866965,JM,,Y0R7,1,0,Woman fact various color bed everyone administration. Consider wrong good song.,CHF,4910.75,A,0,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/8666-11-24 08:34:53.034790 Firefox/3.8,2024/01/27 09:08:13,IBAN00072856175028706448,ZL1P1,1
IBAN98635782679425242452,TO,5EDC4,5VL5,0,1,"Economic subject glass Republican it Mrs. Lay box human sport.
Each center full member everything compare.",USD,3467.51,F,1,Opera/9.26.(Windows 98; ayc-PE) Presto/2.9.171 Version/12.00,2024/10/03 21:41:40,IBAN00849530359097835373,TPHF4,0
IBAN01415609859939130959,LU,F5QS5,4GQT,1,1,Billion form task along present newspaper be. Board bill down leg west. Six attorney almost left least.,GBP,4665.54,W,0,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/39.0.832.0 Safari/536.2",2024/10/07 11:15:03,IBAN25452201284685490706,B5GLW,0
IBAN93646226863173969897,PG,ITEWW,ERV9,1,1,Nor trial relate would say. Form network they sort front baby. Protect idea senior trouble east.,CHF,4190.64,F,0,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; iw-IL) AppleWebKit/532.27.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.27.5",2024/01/28 13:09:53,IBAN55163954589570382386,AG6Y7,0
IBAN30758343966023934373,GD,QGQC0,UX6U,1,1,Decide young even resource born. Leave hospital step education support camera. Author view imagine your analysis end.,GBP,2543.26,C,0,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/39.0.810.0 Safari/536.2",2024/02/17 00:04:52,IBAN20257572609947083590,GG0YR,1
IBAN57285827601510233638,CM,5Q7LH,7FLE,1,1,Young every mother southern night million. Wonder form enter ground spring. Choice deal recognize follow close.,JPY,6891.77,F,1,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3292-03-27 11:58:17.941406 Firefox/3.8,2024/11/10 03:16:07,IBAN28555843781244400701,BW8E5,0
IBAN49904469846476590767,JO,TD1RG,,0,1,House become clearly simple forget key. Growth must attack history about. Board our well who.,CHF,6541.18,F,0,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.48.5 (KHTML, like Gecko) Version/5.0.5 Safari/534.48.5",2024/03/02 19:27:48,IBAN18741596440303432515,8S05K,1
IBAN06102798955925718193,NG,OJ9S0,TS1Y,0,1,Whose spend choice. Those rise financial hit walk sign party.,JPY,7916.26,F,1,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.20.2 (KHTML, like Gecko) Version/5.0.1 Safari/534.20.2",2024/07/01 03:45:04,IBAN84429096430296463834,2AYF6,1
IBAN84771537683246700769,CV,G1C45,17IA,0,1,"Ok hundred reason control.
Consider since entire whole. Republican finish early do large teach.",JPY,4998.18,C,1,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.1),2024/02/04 08:31:49,IBAN67457712803053500181,NQ6H8,1
IBAN46525283276017993222,PH,CI9ZV,11VU,1,0,Church modern health I instead military wall. Player center machine my. Moment all either should challenge participant pull.,GBP,6624.64,F,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3 rv:5.0; si-LK) AppleWebKit/533.6.5 (KHTML, like Gecko) Version/4.0.2 Safari/533.6.5",2024/03/07 18:49:49,IBAN85780725712454005656,LQYWT,1
IBAN97524465115375525778,MM,WRE18,,1,1,Focus thing machine ten for action. Under black occur foreign else indicate check.,JPY,4300.59,C,1,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.0),2024/10/04 01:32:22,IBAN92564162463417546998,X1MS1,1
IBAN31597116792225227061,CA,,I8G2,1,1,Method only Mrs test interview money. Modern person draw purpose treatment hotel perform lay. Have who society we.,GBP,863.94,O,0,,2024/05/05 15:00:47,IBAN03283090984539494362,SN5SE,0
IBAN36389257080819673890,LY,2EXTK,E4TG,0,1,"Them without environment certainly expert condition.
Public leader get.",EUR,4974.32,C,1,Opera/9.55.(X11; Linux x86_64; dz-BT) Presto/2.9.176 Version/10.00,2024/04/18 14:21:40,IBAN57967167729577331411,QUB4X,0
IBAN23403312183036815204,VA,81MEY,37YJ,1,1,Story entire participant save top. Several world share cell.,JPY,7521.34,A,1,,2024/07/29 20:44:13,IBAN86147094589168273147,V5B0H,0
IBAN66415710157346416609,VC,NC954,6JI9,0,0,Most democratic public surface. Environment challenge suffer we. Somebody expert page likely.,EUR,4705.58,F,1,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.32.7 (KHTML, like Gecko) Version/4.0.5 Safari/532.32.7",2024/07/31 23:44:52,IBAN83313409623102280601,YQCUL,1
IBAN70976175817943525770,TL,YH1RW,BFB1,1,1,"Baby choice themselves build station blood. Media anyone husband degree.
Money person professional team Democrat sell.",JPY,252.29,A,0,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/3.1),2024/11/14 17:34:31,IBAN76252847031397655465,AU6IC,1
IBAN02644070924842358431,AE,AC7GI,2SES,1,1,Kid amount address another. Else this and stock until network. Future station little close face indicate often.,USD,5356.37,W,0,,2024/11/12 04:56:06,IBAN39766372749902744511,8I6DI,0
IBAN17694777365668694597,FM,PHDQL,5VP9,1,0,Interest man soldier away wind hot here. Business enter cut identify charge.,GBP,9635.08,C,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_9 rv:4.0; mn-MN) AppleWebKit/532.32.3 (KHTML, like Gecko) Version/4.0.5 Safari/532.32.3",2024/06/28 16:50:00,IBAN11841066718963058467,CU1DE,1
IBAN11436660439303260533,SB,MHMSB,BORB,1,1,"Common discuss enough win together single.
Industry act anyone crime see their my he. Skin find wonder expert some which later.",EUR,2437.24,C,0,"Mozilla/5.0 (iPad; CPU iPad OS 17_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/46.0.898.0 Mobile/06B319 Safari/534.2",2024/01/12 05:47:40,IBAN49407721932288091605,GOL1R,1
